names,scores,logfoldchanges,pvals,pvals_adj,rank_score
CAMKMT,12.980565,1.7714673,1.5771302794433036e-38,8.596458303104893e-37,12.980565
ZCCHC7,12.965724,1.4754394,1.914141042389354e-38,1.0404419977076356e-36,12.965724
GPS2,12.94898,1.5741149,2.380942979631323e-38,1.2905898123386629e-36,12.94898
GPRIN3,12.941979,1.2567699,2.608232526613616e-38,1.4098865768169956e-36,12.941979
HELZ,12.932846,1.2929379,2.9374004788480197e-38,1.5834449743828666e-36,12.932846
FAM89B,12.930182,2.2514062,3.0409641015567645e-38,1.6347688334962298e-36,12.930182
FNDC3A,12.923942,1.8953581,3.2980324140691657e-38,1.768106802150834e-36,12.923942
GMDS,12.915494,1.6695793,3.6807469953860803e-38,1.9678922733801863e-36,12.915494
KLHL5,12.914733,2.4688911,3.7173208100280825e-38,1.9820308885730116e-36,12.914733
PITPNC1,12.885127,1.5512563,5.458527975247733e-38,2.8790424641414455e-36,12.885127
UBR1,12.855446,1.594186,8.016227783908728e-38,4.20540335859319e-36,12.855446
EPB41,12.854228,1.1238837,8.143458374322468e-38,4.260727098094708e-36,12.854228
TM9SF3,12.853086,1.697678,8.264559370264865e-38,4.3125572735291434e-36,12.853086
LINC00342,12.851184,2.322282,8.470385156495696e-38,4.4082047005932927e-36,12.851184
AGFG1,12.834745,2.040409,1.0474736729662501e-37,5.436860698303337e-36,12.834745
TRPC4AP,12.829266,1.532569,1.1242524449812614e-37,5.819939641109345e-36,12.829266
WTAP,12.819295,1.1041927,1.278572151235803e-37,6.601345608280262e-36,12.819295
SLC9A9,12.813055,1.6466221,1.3857027525721323e-37,7.116911144968894e-36,12.813055
MAP3K2,12.803694,1.5309794,1.5633485316634335e-37,8.008273316123054e-36,12.803694
ZNF831,12.7993555,1.6033792,1.6531767755712641e-37,8.446308914981332e-36,12.7993555
BLOC1S1,12.74433,1.1490754,3.3525660441532523e-37,1.7084117799997613e-35,12.74433
RBM38,12.738394,1.7405286,3.6176439374091784e-37,1.838702767979813e-35,12.738394
TMEM181,12.738166,1.8714608,3.6282450476791218e-37,1.839313448004794e-35,12.738166
JMJD1C,12.725304,1.2999933,4.2780729698724735e-37,2.1631351905546398e-35,12.725304
MAPK8,12.711225,2.4311178,5.1226183237535465e-37,2.583489571113644e-35,12.711225
APOO,12.703081,3.0097725,5.684698869668607e-37,2.8595935085263576e-35,12.703081
GPBP1L1,12.681923,1.5071238,7.448165992047605e-37,3.737069541856091e-35,12.681923
NDUFA9,12.667387,1.5151998,8.965141247392409e-37,4.486697798695004e-35,12.667387
PPP3CB,12.644631,1.7071631,1.1978556582819659e-36,5.979499877872834e-35,12.644631
BICRAL,12.64075,1.6950831,1.2584842215187738e-36,6.266162658188134e-35,12.64075
UBE2H,12.639836,1.5824741,1.2731873320943903e-36,6.323281653406861e-35,12.639836
PAM,12.625452,2.1979806,1.5286083463643438e-36,7.572609651052526e-35,12.625452
MON2,12.623626,1.5586741,1.5644902931675477e-36,7.730794458763276e-35,12.623626
ANKIB1,12.61845,1.818144,1.6707656970417686e-36,8.235149410507134e-35,12.61845
VMP1,12.608253,1.2752061,1.9016368082114217e-36,9.349555040975151e-35,12.608253
SREBF2,12.607035,1.894585,1.931240935184928e-36,9.471308927242776e-35,12.607035
RAB4B,12.591889,2.5371487,2.3400476839065474e-36,1.144751326967083e-34,12.591889
VTI1A,12.589302,1.425733,2.4180319909856785e-36,1.1799513715612907e-34,12.589302
DENND4C,12.586866,1.4057986,2.493786369918354e-36,1.2108787018998102e-34,12.586866
TLK2,12.578266,2.1340768,2.780658418809326e-36,1.3468298004767547e-34,12.578266
ASAP1,12.575907,2.01613,2.8649363971525218e-36,1.3842240844316184e-34,12.575907
POU2F1,12.5651,2.1912522,3.284604388706807e-36,1.579192596516334e-34,12.5651
ERBIN,12.564262,1.2957332,3.319555247441704e-36,1.5920847324004724e-34,12.564262
MARK3,12.559163,1.4073869,3.5405624175223576e-36,1.6939297160410144e-34,12.559163
MAPK1,12.539757,1.6020523,4.523844580411248e-36,2.1538343248050438e-34,12.539757
STAT4,12.537017,1.5183964,4.6829633351814696e-36,2.2241802558939563e-34,12.537017
VOPP1,12.524078,1.2258991,5.512798110352761e-36,2.6119717535928043e-34,12.524078
TRPS1,12.521719,2.4506533,5.679161873412269e-36,2.6842956410369877e-34,12.521719
PPP1R14B,12.519588,2.7345111,5.8337092230557467e-36,2.750699327150719e-34,12.519588
CCDC88C,12.476969,1.197782,9.971116447655883e-36,4.679012149825668e-34,12.476969
ARHGEF3,12.474914,1.2977989,1.0231709828890537e-35,4.789810955304546e-34,12.474914
NRF1,12.466162,1.975749,1.1419586064209632e-35,5.333137472660003e-34,12.466162
PIK3CA,12.460606,1.9329104,1.2243728780884205e-35,5.704411542484336e-34,12.460606
NOL10,12.440209,1.9358852,1.5808957592220535e-35,7.347973448089583e-34,12.440209
CDK17,12.426967,1.6226509,1.8658102454116993e-35,8.651700209055954e-34,12.426967
MSI2,12.416921,1.4963864,2.115487909494129e-35,9.76317627664649e-34,12.416921
KLF13,12.410452,1.4236071,2.2935590563371836e-35,1.0560085556330825e-33,12.410452
DENND6A,12.405504,1.7272199,2.439711328103475e-35,1.1206636447964508e-33,12.405504
FRYL,12.384347,1.2703671,3.1766016621338973e-35,1.4523304047812174e-33,12.384347
BPTF,12.383814,1.1425784,3.197764589932357e-35,1.45859807682509e-33,12.383814
CDC14A,12.380389,1.3718442,3.337196893194946e-35,1.5186574140939233e-33,12.380389
USP9Y,12.379477,2.4708555,3.3753882436777143e-35,1.5324732517931673e-33,12.379477
PDS5B,12.376204,1.6091928,3.5158412939006204e-35,1.5925458897927625e-33,12.376204
XPR1,12.373159,2.1465461,3.6517023661017965e-35,1.6464634078313355e-33,12.373159
TBC1D22A,12.372246,1.3682059,3.693468726318849e-35,1.6614665755541893e-33,12.372246
USP15,12.358775,1.0753964,4.3676079648333125e-35,1.9602145104554647e-33,12.358775
HIVEP1,12.349414,2.4836848,4.906748183360175e-35,2.1971452735009593e-33,12.349414
ATR,12.329474,1.6260244,6.28555410563726e-35,2.8081215237239703e-33,12.329474
STXBP5,12.327115,2.432334,6.472284140557947e-35,2.884957996866467e-33,12.327115
EPS15,12.322168,1.2163019,6.881897119164544e-35,3.0536272750070702e-33,12.322168
NT5C2,12.31783,1.7572001,7.26223020903841e-35,3.215097754082887e-33,12.31783
PPP2R2D,12.312731,2.3033977,7.736063610090784e-35,3.4171397905701234e-33,12.312731
PIBF1,12.30101,1.8183496,8.944819352631303e-35,3.942167231808319e-33,12.30101
TLK1,12.28518,1.2165353,1.0880228008034234e-34,4.7843663294654806e-33,12.28518
HECTD4,12.28069,1.8715608,1.1501321069277099e-34,5.0461401498568226e-33,12.28069
MYCBP2,12.276048,1.1089513,1.218051326271622e-34,5.332176365208747e-33,12.276048
S100A8,12.268436,2.931019,1.3381180283511265e-34,5.8447083881193846e-33,12.268436
DYM,12.255803,1.5065366,1.5639220475770464e-34,6.815774304451591e-33,12.255803
CDC27,12.255423,1.5436667,1.571280834313695e-34,6.832627414633419e-33,12.255423
TMEM131,12.251541,1.803355,1.648333543380367e-34,7.151793963828607e-33,12.251541
USP24,12.217674,1.689788,2.501401495038892e-34,1.0781371025313005e-32,12.217674
TMEM238,12.21638,3.0413456,2.5415197014289065e-34,1.0930210443419966e-32,12.21638
USP3-AS1,12.198114,3.9996967,3.1810493763735724e-34,1.362073833629717e-32,12.198114
RFX3,12.190199,1.7789392,3.5056270093296646e-34,1.4977753126323773e-32,12.190199
RUNX3,12.183273,1.4351505,3.816492522105907e-34,1.6270397750014898e-32,12.183273
ANKHD1,12.179621,1.6402369,3.991343762992831e-34,1.6978829294400808e-32,12.179621
ZFC3H1,12.177489,1.4811257,4.096991475821786e-34,1.7390440173292995e-32,12.177489
ITPR2,12.164475,1.5436772,4.805225038382479e-34,2.0352520249148992e-32,12.164475
CEP128,12.151537,2.1881974,5.629696739693144e-34,2.379306820784351e-32,12.151537
PIAS1,12.14385,1.223643,6.18456308379393e-34,2.608179534993095e-32,12.14385
MAZ,12.143318,1.369366,6.224972924720322e-34,2.6195757030306935e-32,12.143318
TRIM33,12.139969,1.6128894,6.485051774967133e-34,2.7231650886814775e-32,12.139969
PELI1,12.133196,1.4480487,7.044572095717165e-34,2.9517813012632435e-32,12.133196
HDGF,12.1258135,1.7005838,7.709104119336654e-34,3.22332797878589e-32,12.1258135
NIPBL,12.122008,1.1558634,8.07559955110354e-34,3.3693674203836684e-32,12.122008
STAT5B,12.121018,1.3074054,8.173690265111536e-34,3.4030376831426075e-32,12.121018
NME1,12.112267,2.3122025,9.094602408343349e-34,3.7704063543742086e-32,12.112267
RBM26,12.110135,1.5401478,9.333998265947645e-34,3.8614731092613853e-32,12.110135
EXOC6,12.108385,1.8484569,9.53531948265429e-34,3.936437376299138e-32,12.108385
ERC1,12.079465,1.9995391,1.3559999103452018e-33,5.562726676233733e-32,12.079465
MYO9B,12.076649,1.4878466,1.4032349436386586e-33,5.74445635504629e-32,12.076649
RABGAP1,12.076268,1.878925,1.4097421560077638e-33,5.759046870304785e-32,12.076268
MXD4,12.062264,2.0667353,1.6712380658634917e-33,6.798916106614721e-32,12.062264
BABAM2,12.049022,1.5498337,1.9626501435413964e-33,7.967870956186317e-32,12.049022
NUP98,12.025429,1.3136601,2.6122810034195607e-33,1.0539611273178136e-31,12.025429
DDT,12.008457,1.1351155,3.207736724394272e-33,1.291543049854879e-31,12.008457
ATAD2B,12.006783,1.6911858,3.273330769975622e-33,1.3152471561988289e-31,12.006783
SMAD3,11.993084,1.7846378,3.862533642548459e-33,1.5456453643637676e-31,11.993084
DDHD1,11.988593,1.4768375,4.0777078322432885e-33,1.628420140027279e-31,11.988593
GPATCH8,11.985321,1.1874602,4.241990468948938e-33,1.6905757534906889e-31,11.985321
MYO5A,11.985017,1.6934623,4.2576027297960644e-33,1.6933489881432802e-31,11.985017
ZNF292,11.968044,1.1038346,5.224540231471249e-33,2.073707976661854e-31,11.968044
SDHAF2,11.959749,1.7288183,5.773615957291066e-33,2.2870064180621777e-31,11.959749
PUM1,11.958684,1.2263944,5.848170549636641e-33,2.3118586124300967e-31,11.958684
WDR33,11.943386,1.1918135,7.03017287972379e-33,2.7679360746566424e-31,11.943386
CEP192,11.940114,1.9086484,7.31232974968904e-33,2.873246356263356e-31,11.940114
EPC2,11.922076,2.062231,9.081660837098345e-33,3.5541987852068086e-31,11.922076
RPL17,11.914009,1.0273017,1.0004860363049771e-32,3.9076867781269045e-31,11.914009
PARP4,11.907007,1.3327628,1.0881300786204325e-32,4.241539716821638e-31,11.907007
NFAT5,11.906246,1.5068432,1.0981044415421111e-32,4.27191008192764e-31,11.906246
GNAQ,11.888514,2.0694172,1.3580223575866955e-32,5.2621349491596945e-31,11.888514
KIZ-AS1,11.877173,2.9021242,1.5553810135454478e-32,6.00309579350243e-31,11.877173
KAT2B,11.875956,1.7495533,1.5781981698704115e-32,6.079169643311853e-31,11.875956
ADNP,11.873749,1.861775,1.620404723273967e-32,6.229485191556973e-31,11.873749
PVT1,11.872835,1.4628596,1.6381956481213687e-32,6.285531851458616e-31,11.872835
SPATA13,11.861952,1.4556961,1.8657356079511335e-32,7.144562500271582e-31,11.861952
CNOT4,11.854569,1.498318,2.0376780459487294e-32,7.7877507818602995e-31,11.854569
MICU2,11.847188,1.3713356,2.2253458993059444e-32,8.488414923512421e-31,11.847188
RAB10,11.843458,1.19219,2.3265735978934124e-32,8.857274739995776e-31,11.843458
NDUFAF6,11.843001,1.9155245,2.3392789240774226e-32,8.888351453659613e-31,11.843001
MRPL12,11.841479,3.0214698,2.3821296822306084e-32,9.033626670908633e-31,11.841479
WWP2,11.839577,1.5506487,2.4367907423291315e-32,9.223040859941286e-31,11.839577
ATP13A3,11.836533,1.5896273,2.526850366981422e-32,9.545445556195456e-31,11.836533
LPP,11.82192,1.360999,3.00730911169928e-32,1.133854040418719e-30,11.82192
EML4,11.814005,1.0000786,3.304371204999146e-32,1.2434603026812172e-30,11.814005
SCAF8,11.812559,1.5506088,3.361708023758017e-32,1.2626084953723008e-30,11.812559
RUNX2,11.810809,1.8059999,3.432438953705695e-32,1.2867043188910546e-30,11.810809
SLFN12L,11.781736,1.6128693,4.84840853318832e-32,1.8105659957524626e-30,11.781736
LYST,11.767123,1.8901261,5.76570478736754e-32,2.1490154529372953e-30,11.767123
RAB5C,11.750152,1.073928,7.04920693548926e-32,2.622412192274788e-30,11.750152
TGFBR2,11.733484,1.4815215,8.585023992282189e-32,3.1816619219882174e-30,11.733484
PRDM2,11.728157,1.2431806,9.142761210534201e-32,3.381957492773785e-30,11.728157
SPECC1L,11.719633,2.275249,1.0110888004253644e-31,3.7330161597591565e-30,11.719633
FBXL20,11.715599,1.7310135,1.0603847757664569e-31,3.907647700978913e-30,11.715599
PHTF2,11.714382,1.2696766,1.0757302170449493e-31,3.95674603141646e-30,11.714382
SCAPER,11.711794,1.789942,1.1090752117549566e-31,4.071741790548028e-30,11.711794
SGMS1,11.701216,1.5562917,1.2564096944135086e-31,4.604012153611149e-30,11.701216
RIC1,11.700683,1.6349132,1.2643228937883001e-31,4.624349604794291e-30,11.700683
SEC24B,11.69429,1.6483846,1.3632299985161453e-31,4.976806830403719e-30,11.69429
PYHIN1,11.686831,1.2693392,1.488366361585546e-31,5.4235294159228984e-30,11.686831
STRN,11.686527,1.6800697,1.4937093523516444e-31,5.432881897177877e-30,11.686527
EVI2B,11.684396,1.1800246,1.531647267206073e-31,5.560533158569283e-30,11.684396
MAP2K4,11.683331,2.0406632,1.5509734235410074e-31,5.6199368168021575e-30,11.683331
WNK1,11.683178,1.0752449,1.5537539952422155e-31,5.6199368168021575e-30,11.683178
MAP4K4,11.680134,1.3130685,1.6104164784465198e-31,5.814138311852675e-30,11.680134
KDM7A,11.668262,1.8565079,1.8516897126495538e-31,6.660636819324719e-30,11.668262
SFMBT1,11.65403,1.8919389,2.1885999587553817e-31,7.858077796867029e-30,11.65403
CPB2-AS1,11.650529,3.3280122,2.280401800319458e-31,8.172692752500212e-30,11.650529
GPHN,11.643602,2.010018,2.4734198846545812e-31,8.84824137164915e-30,11.643602
MCM9,11.642309,1.8257982,2.511236027760004e-31,8.967128940001415e-30,11.642309
HIVEP2,11.639493,1.2618507,2.5955374218664994e-31,9.251270723330357e-30,11.639493
BCL7C,11.635307,1.683236,2.726068956136988e-31,9.681255414462538e-30,11.635307
PPP2R5A,11.611334,1.3450321,3.6094152150496065e-31,1.2771977744681862e-29,11.611334
RLF,11.608974,1.6197984,3.710393397038118e-31,1.3093625858523588e-29,11.608974
THEMIS,11.608898,1.4928569,3.7136970316233603e-31,1.3093625858523588e-29,11.608898
ARHGAP26,11.597102,2.2837906,4.262708634532437e-31,1.4988667158234826e-29,11.597102
TRAPPC9,11.597026,1.5220201,4.26650020806255e-31,1.4988667158234826e-29,11.597026
WDR70,11.5954275,1.455226,4.346901166638669e-31,1.5243756635983058e-29,11.5954275
CLPTM1L,11.584772,1.7070096,4.9227175374329e-31,1.7232153268781214e-29,11.584772
FAR1,11.58287,1.839378,5.033233912300771e-31,1.758755735641098e-29,11.58287
RNF169,11.581043,2.1898105,5.1416457918073126e-31,1.793435380643235e-29,11.581043
KDM4C,11.577999,1.3358679,5.327506959655657e-31,1.8549582951341975e-29,11.577999
CCSER2,11.572976,1.3171222,5.648867348936204e-31,1.9633576604615213e-29,11.572976
COMMD10,11.572443,1.5264448,5.684059810326511e-31,1.9720865668168292e-29,11.572443
LCOR,11.567649,1.6209741,6.010747666297029e-31,2.081740005913279e-29,11.567649
STIM2,11.56194,1.40766,6.424040336297088e-31,2.2209473728032052e-29,11.56194
CLASP2,11.554482,1.555433,7.006857919116398e-31,2.4181692374121637e-29,11.554482
TSNAX,11.54984,1.9306332,7.395829581317038e-31,2.54791537407063e-29,11.54984
BCL2,11.545578,1.5687181,7.7717541401008916e-31,2.6727185415376845e-29,11.545578
CREBBP,11.542077,1.264141,8.094691910731268e-31,2.7788935317401654e-29,11.542077
CLASP1,11.531194,1.6203774,9.186123166517444e-31,3.142553463678555e-29,11.531194
SLC20A2,11.522213,2.3552983,1.0195822371597346e-30,3.4818822367786536e-29,11.522213
SP3,11.517343,1.1989449,1.0788766205189128e-30,3.6715578626633193e-29,11.517343
ATP2C1,11.513842,1.7447003,1.1235966404715273e-30,3.8104920382576856e-29,11.513842
MBTD1,11.510569,2.407239,1.1670620756212864e-30,3.944226372324237e-29,11.510569
NCOA6,11.498696,2.1164699,1.339232213123905e-30,4.5182924045532024e-29,11.498696
SMAD4,11.488498,1.6149242,1.50709743345714e-30,5.075883404111759e-29,11.488498
WRN,11.4874325,2.1264305,1.5257975868531018e-30,5.130035597859363e-29,11.4874325
UBR2,11.483247,1.1982449,1.601518709215487e-30,5.375389039781931e-29,11.483247
CTCF,11.477691,1.2435188,1.7078104017649845e-30,5.722334579064592e-29,11.477691
VPS13C,11.456305,1.060285,2.186455993762792e-30,7.313601860846208e-29,11.456305
GSK3B,11.450444,1.3793583,2.3394249150198134e-30,7.811922651383568e-29,11.450444
UBA6,11.436441,1.4937708,2.749337852672118e-30,9.165084003592505e-29,11.436441
RAP1GDS1,11.428906,1.2939543,2.9986114949299225e-30,9.97905267564434e-29,11.428906
ZNF451,11.420991,1.6151044,3.284653581853117e-30,1.0912411084839014e-28,11.420991
CASD1,11.400747,2.5718055,4.145462307198617e-30,1.3748882445298736e-28,11.400747
SMARCA2,11.393517,1.1846298,4.504342091089827e-30,1.4913869042038196e-28,11.393517
YAF2,11.382254,1.4413407,5.125799929893939e-30,1.6942846795298075e-28,11.382254
VKORC1,11.375099,2.0254009,5.563954453918632e-30,1.836011142567956e-28,11.375099
HIVEP3,11.368402,1.5282774,6.00774854607368e-30,1.9791182415752488e-28,11.368402
RNPEPL1,11.366347,1.3649021,6.1508277122319434e-30,2.0228470029068013e-28,11.366347
SSBP4,11.356072,1.2348778,6.918554012930654e-30,2.271514512164883e-28,11.356072
ACBD3,11.34009,1.8350321,8.305875625067423e-30,2.72243507925158e-28,11.34009
KLHL20,11.322281,2.0349352,1.0178802178193008e-29,3.3307491809846285e-28,11.322281
XKR6,11.321749,2.6391766,1.024085831462596e-29,3.3454610267212153e-28,11.321749
PRIM2,11.320378,1.7198784,1.0402160571706853e-29,3.392491301119328e-28,11.320378
CAPNS1,11.319313,1.2223113,1.0529358781294411e-29,3.4282611086916646e-28,11.319313
NUP153,11.314823,1.8736191,1.1082586005068152e-29,3.6023927399862724e-28,11.314823
TMEM245,11.302494,1.5795505,1.2754397386936268e-29,4.132086888535908e-28,11.302494
RALGAPA1,11.300591,1.4301968,1.3033786260257005e-29,4.215621975879489e-28,11.300591
MTMR1,11.296634,2.0153568,1.3634516748949033e-29,4.402643956162288e-28,11.296634
FOXN3,11.29397,1.11061,1.4054244194580846e-29,4.530699347603921e-28,11.29397
ANKRD13C,11.288338,1.7744163,1.4984346329339225e-29,4.822593568626808e-28,11.288338
MAN1A1,11.2880335,2.5297089,1.5036326715082318e-29,4.831376702146647e-28,11.2880335
AKT3,11.283848,1.6255186,1.5769467745754825e-29,5.0586384401464e-28,11.283848
NPC1,11.258733,1.6448466,2.097539398260717e-29,6.717618812629413e-28,11.258733
ERO1A,11.253481,1.3808938,2.2262845866378745e-29,7.106678106252843e-28,11.253481
GIGYF2,11.250741,1.3287178,2.2965380251533197e-29,7.318999360944651e-28,11.250741
MEF2A,11.249599,1.6476314,2.3264555163968387e-29,7.402289682089973e-28,11.249599
MTAP,11.246555,2.1511593,2.4081394886882764e-29,7.649752193937044e-28,11.246555
GPCPD1,11.220603,1.43738,3.2305961613430944e-29,1.0245754568097516e-27,11.220603
REV3L,11.217255,1.4502246,3.3552599828771705e-29,1.0623904101123055e-27,11.217255
RAPGEF6,11.196096,1.6972185,4.260960364081959e-29,1.346986630118833e-27,11.196096
TMEM87A,11.187878,1.2392869,4.67491137275097e-29,1.4754623506772738e-27,11.187878
UBE2W,11.187117,2.0208888,4.7152012321164404e-29,1.4857819276981403e-27,11.187117
FOXK2,11.18605,2.1614115,4.7721864439515155e-29,1.5013206484765798e-27,11.18605
TET2,11.176385,1.622489,5.321355134934026e-29,1.671400919428395e-27,11.176385
INVS,11.176157,2.4701622,5.335058600705985e-29,1.673019658631646e-27,11.176157
ANKRD28,11.154695,1.4780775,6.792540247287925e-29,2.1266628409428817e-27,11.154695
ATG7,11.133385,1.958272,8.629485876269258e-29,2.6974725180005886e-27,11.133385
SLC25A26,11.1313305,1.3779469,8.830770282121243e-29,2.7559890411570732e-27,11.1313305
PRKDC,11.128742,1.1570855,9.090877372279231e-29,2.8326479047891718e-27,11.128742
PPP1R12B,11.121208,2.3123446,9.892330135335606e-29,3.0774740236605267e-27,11.121208
NBAS,11.116413,1.4149787,1.043844551913404e-28,3.242214316165316e-27,11.116413
ATG5,11.109336,1.2096989,1.1299726058431904e-28,3.5041686134927976e-27,11.109336
NFATC3,11.109183,1.124248,1.1319002419754015e-28,3.5045923947744705e-27,11.109183
GMDS-DT,11.107889,1.8033851,1.1484174193385256e-28,3.550115649544434e-27,11.107889
FMNL1,11.091831,1.0593606,1.374452768743559e-28,4.2354790202793644e-27,11.091831
MIR4435-2HG,11.085057,1.1983861,1.4825510180038697e-28,4.56140854092763e-27,11.085057
TBCK,11.062986,1.8251222,1.896745210832984e-28,5.8266107198712444e-27,11.062986
CD96,11.060246,1.1592242,1.9555864878326962e-28,5.988562815948388e-27,11.060246
RAB1A,11.0502,1.2501553,2.1872519018889587e-28,6.66668928600672e-27,11.0502
RYBP,11.040839,2.6038225,2.4275395563995673e-28,7.387572945509601e-27,11.040839
MFSD14B,11.036959,1.7009847,2.5346891033122877e-28,7.701676455530255e-27,11.036959
