"group","gene","scores","logfoldchanges","pvals","pvals_adj","unique_group"
"MKPP","EQTN",5.0540338,1.7414922,4.32574835494554e-07,7.73590237704025e-07,"MKPP_unique_upregulated"
"MKPP","PDZD9",5.026639,1.682391,4.99151040990306e-07,8.90616173073612e-07,"MKPP_unique_upregulated"
"MKPP","MTUS2",4.9908013,1.5057341,6.0129313928102e-07,1.06993763294089e-06,"MKPP_unique_upregulated"
"MKPP","AGT",4.9737554,20.218811,6.56681087865738e-07,1.16584426849544e-06,"MKPP_unique_upregulated"
"MKPP","CCL23",4.939757,4.584989,7.82200573313427e-07,1.38479153339339e-06,"MKPP_unique_upregulated"
"MKPP","PRB2",4.9362698,2.95559,7.96309891209732e-07,1.40887811493599e-06,"MKPP_unique_upregulated"
"MKPP","GJA3",4.9091187,1.5478345,9.14865657728964e-07,1.61542060913557e-06,"MKPP_unique_upregulated"
"MKPP","OCA2",4.8796434,1.6349666,1.06277685318053e-06,1.87169628863617e-06,"MKPP_unique_upregulated"
"MKPP","NBAT1",4.825179,20.224642,1.39877450268707e-06,2.44976456355326e-06,"MKPP_unique_upregulated"
"MKPP","BAHCC1",4.8101945,2.8601959,1.5078363787764e-06,2.63911827011597e-06,"MKPP_unique_upregulated"
"MKPP","ANKRD61",4.8053493,1.5402684,1.54481424035455e-06,2.70238915208814e-06,"MKPP_unique_upregulated"
"MKPP","ABLIM3",4.7469406,1.5572628,2.06516668775718e-06,3.59370224508959e-06,"MKPP_unique_upregulated"
"MKPP","B3GNT8",4.7332034,2.0267155,2.21003934574143e-06,3.84102050958951e-06,"MKPP_unique_upregulated"
"MKPP","ASAP2",4.7277803,1.6682491,2.26987813019211e-06,3.942218447821e-06,"MKPP_unique_upregulated"
"MKPP","ACER1",4.7009983,2.1727352,2.58892762628709e-06,4.48359463591343e-06,"MKPP_unique_upregulated"
"MKPP","CKB",4.6754403,1.5446377,2.93323585096553e-06,5.07135175222597e-06,"MKPP_unique_upregulated"
"MKPP","BCL2L10",4.6753097,1.5247821,2.93510554833938e-06,5.07413599875475e-06,"MKPP_unique_upregulated"
"MKPP","SPOCK3",4.6629844,2.5820565,3.11656340688051e-06,5.3816548487326e-06,"MKPP_unique_upregulated"
"MKPP","PCLO",4.6600313,1.7369989,3.1616140928209e-06,5.45704018420388e-06,"MKPP_unique_upregulated"
"MKPP","FBXO39",4.62598,1.7409282,3.72831247299852e-06,6.41368074475912e-06,"MKPP_unique_upregulated"
"MKPP","CLEC10A",4.6167755,1.92088,3.89748151196534e-06,6.69939548718709e-06,"MKPP_unique_upregulated"
"MKPP","LINC01845",4.605804,1.9160532,4.10875430940979e-06,7.05759342753957e-06,"MKPP_unique_upregulated"
"MKPP","MLIP",4.5902267,1.9484323,4.42765242415436e-06,7.59536273221977e-06,"MKPP_unique_upregulated"
"MKPP","GDAP1L1",4.589786,1.6972809,4.43700366808569e-06,7.61073700710912e-06,"MKPP_unique_upregulated"
"MKPP","OR52N4",4.589744,1.7664455,4.43789524868653e-06,7.61159910827399e-06,"MKPP_unique_upregulated"
"MKPP","AGR2",4.589325,1.7555237,4.44682050019056e-06,7.62623869831104e-06,"MKPP_unique_upregulated"
"MKPP","SCN5A",4.553652,1.796786,5.2722554725241e-06,9.01813768237339e-06,"MKPP_unique_upregulated"
"MKPP","LINC02572",4.5235987,1.8702989,6.07969119705317e-06,1.03684327474234e-05,"MKPP_unique_upregulated"
"MKPP","PLA2G4C-AS1",4.48412,2.6080275,7.32154803838025e-06,1.24505129064939e-05,"MKPP_unique_upregulated"
"MKPP","FOXO6",4.464416,1.7625772,8.02874251765458e-06,1.36247015510767e-05,"MKPP_unique_upregulated"
"MKPP","KNDC1",4.463682,1.6247548,8.05630799520208e-06,1.36679239509376e-05,"MKPP_unique_upregulated"
"MKPP","SCG3",4.460393,2.6636703,8.18095426524467e-06,1.38745807819646e-05,"MKPP_unique_upregulated"
"MKPP","ZNF630-AS1",4.459122,1.7630047,8.22960513042936e-06,1.39534627148637e-05,"MKPP_unique_upregulated"
"MKPP","GNA14",4.402715,2.2162123,1.06904431834867e-05,1.80492314248894e-05,"MKPP_unique_upregulated"
"MKPP","PTX3",4.377431,2.2214925,1.20086452476358e-05,2.02486144080773e-05,"MKPP_unique_upregulated"
"MKPP","CABP5",4.3771853,2.1055605,1.20221774129694e-05,2.02696853021699e-05,"MKPP_unique_upregulated"
"MKPP","TRPM5",4.3491616,19.75585,1.36658839228914e-05,2.2989513119252e-05,"MKPP_unique_upregulated"
"MKPP","RAB44",4.3255677,1.5788176,1.5213937625789e-05,2.55476127573535e-05,"MKPP_unique_upregulated"
"MKPP","SLC9A9-AS1",4.3093367,2.3270664,1.63744979828407e-05,2.74611052903863e-05,"MKPP_unique_upregulated"
"MKPP","LINC02050",4.30896,1.7285328,1.64023925300579e-05,2.75055289252012e-05,"MKPP_unique_upregulated"
"MKPP","CCDC179",4.195044,2.133062,2.72818329076609e-05,4.53030300693406e-05,"MKPP_unique_upregulated"
"MKPP","LINC01543",4.1949377,2.158704,2.72946798966873e-05,4.5316672002238e-05,"MKPP_unique_upregulated"
"MKPP","RAB19",4.184975,1.5343733,2.8519709658861e-05,4.73184397663721e-05,"MKPP_unique_upregulated"
"MKPP","LINC01054",4.178477,19.899876,2.93467937219421e-05,4.86412044342676e-05,"MKPP_unique_upregulated"
"MKPP","ENPP7",4.158211,3.2838297,3.20749213137088e-05,5.30910218462742e-05,"MKPP_unique_upregulated"
"MKPP","ZNF341-AS1",4.1545234,1.8660687,3.25966174604735e-05,5.39271736951762e-05,"MKPP_unique_upregulated"
"MKPP","ANGPTL2",4.1544757,2.0049117,3.26034540678877e-05,5.39339241863578e-05,"MKPP_unique_upregulated"
"MKPP","C4BPA",4.146357,4.5697813,3.3780673141125e-05,5.58105548822638e-05,"MKPP_unique_upregulated"
"MKPP","TDRP",4.0873566,2.1888824,4.3631659994253e-05,7.17527754588489e-05,"MKPP_unique_upregulated"
"MKPP","TUBB8",4.0869994,1.8697982,4.36988066532968e-05,7.18569956799757e-05,"MKPP_unique_upregulated"
"MKPP","LINC01392",4.028838,2.2318692,5.60531346608096e-05,9.18402192952124e-05,"MKPP_unique_upregulated"
"MKPP","GBP7",4.000527,19.670122,6.32016065853326e-05,0.000103189740313875,"MKPP_unique_upregulated"
"MKPP","ATP2C2",3.9914463,1.7034576,6.56715396478337e-05,0.000107141961633217,"MKPP_unique_upregulated"
"MKPP","SLC16A9",3.9214544,1.9635526,8.80160729065955e-05,0.000142790753337801,"MKPP_unique_upregulated"
"MKPP","TRPC3",3.9214284,1.5240926,8.80255957437598e-05,0.000142790753337801,"MKPP_unique_upregulated"
"MKPP","LINC01498",3.9214284,1.5638007,8.80255957437598e-05,0.000142790753337801,"MKPP_unique_upregulated"
"MKPP","ZNF750",3.85709,2.4002087,0.000114744879082666,0.000185151133329728,"MKPP_unique_upregulated"
"MKPP","NLGN1",3.8567255,1.9570193,0.000114916087502185,0.000185381533408306,"MKPP_unique_upregulated"
"MKPP","FGFR4",3.8565853,1.8953531,0.000114982001025392,0.000185442000829544,"MKPP_unique_upregulated"
"MKPP","GPR143",3.8497245,1.7210648,0.000118250719819592,0.000190635202292781,"MKPP_unique_upregulated"
"MKPP","LINC01554",3.8319824,2.2232707,0.000127114805005032,0.000204621792064698,"MKPP_unique_upregulated"
"MKPP","CCNA1",3.8142955,19.340736,0.000136572001764693,0.000219340194561024,"MKPP_unique_upregulated"
"MKPP","MAL2",3.8142955,19.458483,0.000136572001764693,0.000219340194561024,"MKPP_unique_upregulated"
"MKPP","RFPL2",3.8142955,19.255209,0.000136572001764693,0.000219340194561024,"MKPP_unique_upregulated"
"MKPP","LINC01983",3.7845986,4.0928593,0.000153956801833613,0.000246371172577701,"MKPP_unique_upregulated"
"MKPP","PEAR1",3.7551312,1.6869733,0.000173250696296142,0.000276703364766806,"MKPP_unique_upregulated"
"MKPP","GATA1",3.7505548,1.6512285,0.000176443678105985,0.000281710989978616,"MKPP_unique_upregulated"
"MKPP","MIA",3.7354445,1.5232599,0.000187383865849589,0.000298690736961939,"MKPP_unique_upregulated"
"MKPP","ADAM20",3.6779423,2.1496606,0.00023512313363967,0.000372601998628204,"MKPP_unique_upregulated"
"MKPP","TMEM30B",3.6779134,1.6201751,0.00023514968929928,0.000372613905596267,"MKPP_unique_upregulated"
"MKPP","GATA2",3.6230538,1.8194892,0.000291145350816891,0.000459223942026835,"MKPP_unique_upregulated"
"MKPP","SLC24A5",3.6203513,2.7646427,0.000294203178481992,0.000463692529224853,"MKPP_unique_upregulated"
"MKPP","IL13",3.6203198,2.3771644,0.00029423907069629,0.000463692529224853,"MKPP_unique_upregulated"
"MKPP","KPNA7",3.618504,19.310978,0.000296310854260828,0.0004665817008269,"MKPP_unique_upregulated"
"MKPP","LINC01865",3.618504,19.43671,0.000296310854260828,0.0004665817008269,"MKPP_unique_upregulated"
"MKPP","NHS",3.5885885,1.7088431,0.000332473108228079,0.00052209564094431,"MKPP_unique_upregulated"
"MKPP","KCTD15",3.5259192,1.9409127,0.000422015606853558,0.000659848293640464,"MKPP_unique_upregulated"
"MKPP","IGLV3-24",3.4925783,2.8899207,0.000478381563182345,0.000745478253432518,"MKPP_unique_upregulated"
"MKPP","MAFA",3.492252,2.3459933,0.00047896608702811,0.000746210859153349,"MKPP_unique_upregulated"
"MKPP","OLFM1",3.492252,2.236753,0.00047896608702811,0.000746210859153349,"MKPP_unique_upregulated"
"MKPP","REG4",3.4920444,2.0956216,0.000479338403528378,0.000746612583001138,"MKPP_unique_upregulated"
"MKPP","HSD11B1",3.4920444,1.6338547,0.000479338403528378,0.000746612583001138,"MKPP_unique_upregulated"
"MKPP","JPH4",3.4878428,1.8767802,0.000486934329575657,0.000758202511429653,"MKPP_unique_upregulated"
"MKPP","IGKV2D-40",3.4279058,2.6587214,0.000608256277435981,0.000941567821918145,"MKPP_unique_upregulated"
"MKPP","SPATA41",3.425206,2.6214914,0.000614333469906641,0.000950674364502423,"MKPP_unique_upregulated"
"MKPP","KCNJ10",3.42501,1.9091233,0.000614776879531032,0.000950762285602866,"MKPP_unique_upregulated"
"MKPP","CYP4F22",3.4249773,2.0098574,0.000614850810082039,0.000950762285602866,"MKPP_unique_upregulated"
"MKPP","BMX",3.4249446,2.1789806,0.00061492474890586,0.000950762285602866,"MKPP_unique_upregulated"
"MKPP","PPFIA4",3.4249446,1.8949193,0.00061492474890586,0.000950762285602866,"MKPP_unique_upregulated"
"MKPP","HSPB8",3.4249446,2.4697762,0.00061492474890586,0.000950762285602866,"MKPP_unique_upregulated"
"MKPP","PVR",3.4162693,1.697453,0.000634854194358418,0.000980491466077784,"MKPP_unique_upregulated"
"MKPP","VWA2",3.4115071,19.30049,0.000646048135661951,0.000996285752906696,"MKPP_unique_upregulated"
"MKPP","LINC00433",3.4115071,18.885082,0.000646048135661951,0.000996285752906696,"MKPP_unique_upregulated"
"MKPP","LINC02513",3.4115071,18.778418,0.000646048135661951,0.000996285752906696,"MKPP_unique_upregulated"
"MKPP","LINC00315",3.4115071,18.818058,0.000646048135661951,0.000996285752906696,"MKPP_unique_upregulated"
"MKPP","UGT2B15",3.4115071,19.447681,0.000646048135661951,0.000996285752906696,"MKPP_unique_upregulated"
"MKPP","LRFN5",3.4115071,19.502365,0.000646048135661951,0.000996285752906696,"MKPP_unique_upregulated"
"MKPP","SMARCA1",3.3896656,1.8396156,0.000699779339589819,0.00107727811478983,"MKPP_unique_upregulated"
"MKPP","RLN3",3.3896375,2.0043046,0.000699850927931624,0.0010773035681062,"MKPP_unique_upregulated"
"MKPP","CKM",3.3868372,3.9202845,0.000707032961347645,0.00108776012168022,"MKPP_unique_upregulated"
"MKPP","SHISAL2B",3.38669,3.6197467,0.000707412958311637,0.00108795286013498,"MKPP_unique_upregulated"
"MKPP","SLC22A18AS",3.386653,3.0954895,0.000707507987200258,0.00108795286013498,"MKPP_unique_upregulated"
"MKPP","WNT3A",3.386653,3.1880484,0.000707507987200258,0.00108795286013498,"MKPP_unique_upregulated"
"MKPP","SPATA22",3.3866162,3.4270792,0.000707603027950629,0.00108795286013498,"MKPP_unique_upregulated"
"MKPP","TFCP2L1",3.3863087,1.6740006,0.000708396358172357,0.00108908704719647,"MKPP_unique_upregulated"
"MKPP","CADM3",3.305304,1.5369374,0.000948734143258728,0.00144822760865019,"MKPP_unique_upregulated"
"MKPP","PCP4L1",3.2981186,2.0908892,0.000973350377317766,0.00148422887280443,"MKPP_unique_upregulated"
"MKPP","KRTAP5-11",3.298088,2.2440445,0.000973456324283116,0.00148422887280443,"MKPP_unique_upregulated"
"MKPP","COL5A3",3.2979963,1.8422087,0.000973774229258018,0.00148436660575842,"MKPP_unique_upregulated"
"MKPP","SYP-AS1",3.2979963,2.0665495,0.000973774229258018,0.00148436660575842,"MKPP_unique_upregulated"
"MKPP","CLEC2L",3.2979352,2.162348,0.000973986219316769,0.00148457410341101,"MKPP_unique_upregulated"
"MKPP","LINC02466",3.2979045,2.1768641,0.000974092230371725,0.0014846200454797,"MKPP_unique_upregulated"
"MKPP","PPP1R36",3.297874,1.7425125,0.000974198252111701,0.00148466599667615,"MKPP_unique_upregulated"
"MKPP","GOLGA8Q",3.2200694,3.3204198,0.00128159538838085,0.00194104168419786,"MKPP_unique_upregulated"
"MKPP","CLCN1",3.2200017,2.4298437,0.00128189855679482,0.00194129690045761,"MKPP_unique_upregulated"
"MKPP","TBX20",3.2199337,2.050715,0.00128220179140766,0.00194129690045761,"MKPP_unique_upregulated"
"MKPP","MESP2",3.219866,2.2521493,0.00128250509223242,0.00194129690045761,"MKPP_unique_upregulated"
"MKPP","OR2B6",3.2198322,2.5494852,0.00128265676747836,0.00194129690045761,"MKPP_unique_upregulated"
"MKPP","LOXHD1",3.2198322,2.4049537,0.00128265676747836,0.00194129690045761,"MKPP_unique_upregulated"
"MKPP","HHIPL2",3.198163,1.6320592,0.00138306039299234,0.00208825044522177,"MKPP_unique_upregulated"
"MKPP","RASGRF2-AS1",3.1911247,18.443752,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","SPINK13",3.1911247,19.147997,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","ADARB2-AS1",3.1911247,18.970419,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","KL",3.1911247,18.704762,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","POU6F2-AS2",3.1911247,19.122257,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","LINC01822",3.1911247,19.018929,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","NAV2-AS3",3.1911247,18.981169,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","VEGFC",3.1911247,19.312963,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","S100A1",3.1911247,19.35225,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","INTS6L-AS1",3.1911247,19.000261,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","FLRT1",3.1911247,19.416986,0.00141720052178642,0.00213534918074356,"MKPP_unique_upregulated"
"MKPP","ZNF214",3.17072,3.9279695,0.00152061605490383,0.00228711875191069,"MKPP_unique_upregulated"
"MKPP","PSCA",3.1705654,3.607684,0.00152142554092853,0.00228780872857062,"MKPP_unique_upregulated"
"MKPP","SLC16A8",3.1705654,3.4951277,0.00152142554092853,0.00228780872857062,"MKPP_unique_upregulated"
"MKPP","FIGNL2",3.1186306,1.7137783,0.0018169354804685,0.00271942737355114,"MKPP_unique_upregulated"
"MKPP","USP43",3.094819,1.8116556,0.00196932991475241,0.0029423415875296,"MKPP_unique_upregulated"
"MKPP","VSIG2",3.0947244,2.1808455,0.00196995866976075,0.00294283160927386,"MKPP_unique_upregulated"
"MKPP","AIRN",3.0540485,1.8366147,0.00225775503203121,0.00336069910746894,"MKPP_unique_upregulated"
"MKPP","ARMCX1",3.0537097,1.6714568,0.00226030645054749,0.00336424101500823,"MKPP_unique_upregulated"
"MKPP","TRPM2-AS",3.0032978,2.9594228,0.00267070921436928,0.00395582756087942,"MKPP_unique_upregulated"
"MKPP","A3GALT2",3.0030155,2.2885368,0.00267318776351446,0.0039578803685682,"MKPP_unique_upregulated"
"MKPP","EYA4",3.0030155,2.0642042,0.00267318776351446,0.0039578803685682,"MKPP_unique_upregulated"
"MKPP","PCDHGA7",3.0029802,2.1136987,0.00267349772992338,0.0039578803685682,"MKPP_unique_upregulated"
"MKPP","ZNF697",3.002945,1.8458861,0.00267380772917946,0.0039578803685682,"MKPP_unique_upregulated"
"MKPP","CLYBL-AS1",3.0029097,2.093732,0.00267411776128578,0.0039578803685682,"MKPP_unique_upregulated"
"MKPP","EFS",3.0029097,1.7824724,0.00267411776128578,0.0039578803685682,"MKPP_unique_upregulated"
"MKPP","HTR6",3.0029097,1.9355575,0.00267411776128578,0.0039578803685682,"MKPP_unique_upregulated"
"MKPP","COL8A2",3.0011053,1.6969156,0.0026900155619411,0.00398080802511257,"MKPP_unique_upregulated"
"MKPP","RNF157-AS1",3.000606,1.5768133,0.00269442822475484,0.0039870365624624,"MKPP_unique_upregulated"
"MKPP","MXRA8",2.9984374,1.8504502,0.00271367997067713,0.00401400632445462,"MKPP_unique_upregulated"
"MKPP","IFNK",2.954363,19.02119,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","GFOD1-AS1",2.954363,19.108286,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","OR2T8",2.954363,19.059958,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","LINC01608",2.954363,19.031166,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","HCG9",2.954363,18.575993,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","RFX8",2.954363,18.507355,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","CRYBA4",2.954363,18.244118,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","CSTL1",2.954363,18.858805,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","CYP2C18",2.954363,18.494356,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","ROPN1B",2.954363,18.891045,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","PNCK",2.954363,18.713352,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","DNAI1",2.954363,19.02714,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","PRR15L",2.954363,18.683674,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","GPR179",2.954363,18.760704,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","LINC01740",2.954363,18.565681,0.00313315109494888,0.00461112369328818,"MKPP_unique_upregulated"
"MKPP","IGKV2OR22-4",2.939902,3.133133,0.003283159312465,0.00482635841389534,"MKPP_unique_upregulated"
"MKPP","DCUN1D2-AS",2.939902,2.945955,0.003283159312465,0.00482635841389534,"MKPP_unique_upregulated"
"MKPP","SGCG",2.9398613,2.4793806,0.00328359104477661,0.00482635841389534,"MKPP_unique_upregulated"
"MKPP","KBTBD11-OT1",2.9398613,2.7365777,0.00328359104477661,0.00482635841389534,"MKPP_unique_upregulated"
"MKPP","SPTSSB",2.9398613,2.2498677,0.00328359104477661,0.00482635841389534,"MKPP_unique_upregulated"
"MKPP","VWDE",2.8810568,1.8218447,0.00396344187461154,0.00579862658709522,"MKPP_unique_upregulated"
"MKPP","THSD7A",2.8809915,1.8578355,0.0039642636063076,0.00579939520396435,"MKPP_unique_upregulated"
"MKPP","ERICD",2.8808608,1.7129867,0.00396590753382517,0.0058009327718561,"MKPP_unique_upregulated"
"MKPP","NODAL",2.8144453,1.7904512,0.004886148510961,0.00710818184986134,"MKPP_unique_upregulated"
"MKPP","SMAD5-AS1",2.789251,1.8794532,0.00528300852849146,0.0076581903019128,"MKPP_unique_upregulated"
"MKPP","HEY2",2.78919,1.8508812,0.00528400572983508,0.00765906845343799,"MKPP_unique_upregulated"
"MKPP","LYPD1",2.7730372,2.6400862,0.00555357691252987,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","THRSP",2.7729635,2.136164,0.00555483498304437,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","SMIM10L2A",2.7729635,2.4510531,0.00555483498304437,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","IL22",2.7728899,2.536625,0.00555609331072803,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","MYOZ2",2.7728899,2.36791,0.00555609331072803,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","VAT1L",2.772853,2.0320628,0.00555672257102259,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","NPM2",2.7728162,2.1370058,0.00555735189562658,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","GPR61",2.7728162,2.2149127,0.00555735189562658,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","KRT2",2.7727423,1.9538643,0.00555861073778577,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","RBMS3-AS3",2.7727423,1.7176968,0.00555861073778577,0.00803330095398759,"MKPP_unique_upregulated"
"MKPP","HTR7",2.7189026,1.6111827,0.00654989066711609,0.009424829809113,"MKPP_unique_upregulated"
"MKPP","CASKIN1",2.7187583,1.7726535,0.00655274398557172,0.00942824222865201,"MKPP_unique_upregulated"
"MKPP","CYP2S1",2.7186143,2.07234,0.00655559842186062,0.00943096235251938,"MKPP_unique_upregulated"
"SKPP","VIM",76.638306,1.9267002,0,0,"SKPP_unique_upregulated"
"SKPP","IGLC3",67.34393,3.4234078,0,0,"SKPP_unique_upregulated"
"SKPP","CD63",63.90103,2.330831,0,0,"SKPP_unique_upregulated"
"SKPP","LGALS1",61.394234,2.1929297,0,0,"SKPP_unique_upregulated"
"SKPP","ODC1",61.117527,1.8938857,0,0,"SKPP_unique_upregulated"
"SKPP","BCL2",59.827934,1.5881813,0,0,"SKPP_unique_upregulated"
"SKPP","S100A6",59.76566,1.5303482,0,0,"SKPP_unique_upregulated"
"SKPP","ARHGAP24",59.296307,1.5825195,0,0,"SKPP_unique_upregulated"
"SKPP","NDUFA13",59.267265,1.6689482,0,0,"SKPP_unique_upregulated"
"SKPP","EIF4A1",58.06112,1.6402605,0,0,"SKPP_unique_upregulated"
"SKPP","TUBA1B",57.393684,1.583169,0,0,"SKPP_unique_upregulated"
"SKPP","VOPP1",56.2678,1.5851971,0,0,"SKPP_unique_upregulated"
"SKPP","ATXN1",55.919094,2.3415968,0,0,"SKPP_unique_upregulated"
"SKPP","SFMBT1",55.879944,1.9308583,0,0,"SKPP_unique_upregulated"
"SKPP","IGLC2",55.094482,2.1501102,0,0,"SKPP_unique_upregulated"
"SKPP","SRGN",54.932976,1.889922,0,0,"SKPP_unique_upregulated"
"SKPP","ROR1",54.245472,4.3930182,0,0,"SKPP_unique_upregulated"
"SKPP","S100A4",53.153214,1.5655652,0,0,"SKPP_unique_upregulated"
"SKPP","S100A11",52.950314,2.004859,0,0,"SKPP_unique_upregulated"
"SKPP","DDIT4",50.756905,1.8087193,0,0,"SKPP_unique_upregulated"
"SKPP","BMPR2",50.098534,2.0038612,0,0,"SKPP_unique_upregulated"
"SKPP","ARL2",50.004578,2.3140583,0,0,"SKPP_unique_upregulated"
"SKPP","CEMIP2",48.705875,1.5519158,0,0,"SKPP_unique_upregulated"
"SKPP","SAMSN1",47.586384,1.9161751,0,0,"SKPP_unique_upregulated"
"SKPP","CPED1",47.28336,1.9039569,0,0,"SKPP_unique_upregulated"
"SKPP","CHMP4A",45.75716,1.5379827,0,0,"SKPP_unique_upregulated"
"SKPP","ID3",45.590103,2.1354115,0,0,"SKPP_unique_upregulated"
"SKPP","YWHAH",45.367424,1.9285257,0,0,"SKPP_unique_upregulated"
"SKPP","PTPN12",44.8283,1.8832157,0,0,"SKPP_unique_upregulated"
"SKPP","UBASH3B",43.820656,2.8253944,0,0,"SKPP_unique_upregulated"
"SKPP","ELL2",43.381306,1.9285481,0,0,"SKPP_unique_upregulated"
"SKPP","TRAC",42.272415,2.1441796,0,0,"SKPP_unique_upregulated"
"SKPP","GSPT1",42.011227,1.5305563,0,0,"SKPP_unique_upregulated"
"SKPP","DGKG",41.574135,3.21349,0,0,"SKPP_unique_upregulated"
"SKPP","LYZ",40.580086,1.6688242,0,0,"SKPP_unique_upregulated"
"SKPP","SULF2",39.107723,2.0543063,0,0,"SKPP_unique_upregulated"
"SKPP","EFHD2",38.47493,1.5514637,0,0,"SKPP_unique_upregulated"
"SKPP","DLG2",38.376167,2.1376011,0,0,"SKPP_unique_upregulated"
"SKPP","ST3GAL5",38.254295,1.7104834,0,0,"SKPP_unique_upregulated"
"SKPP","RGS13",38.213276,6.4341407,0,0,"SKPP_unique_upregulated"
"SKPP","TESC",37.645546,2.3420365,3.86968429296429e-310,1.6789796506591e-308,"SKPP_unique_upregulated"
"SKPP","TNS3",37.239925,1.5165555,1.54233687575912e-303,6.44881367197745e-302,"SKPP_unique_upregulated"
"SKPP","ATP1B3",37.226105,1.5218136,2.5812884687979e-303,1.07469473951994e-301,"SKPP_unique_upregulated"
"SKPP","ACSL1",36.600025,2.3628955,2.85756546573854e-293,1.11166681975292e-291,"SKPP_unique_upregulated"
"SKPP","CLNK",35.959637,2.1431518,3.57844853356901e-283,1.29672372046071e-281,"SKPP_unique_upregulated"
"SKPP","APOD",35.953957,5.747894,4.38968964368427e-283,1.58775317832928e-281,"SKPP_unique_upregulated"
"SKPP","ECPAS",35.761734,1.5523628,4.3471762872689e-280,1.54946348978648e-278,"SKPP_unique_upregulated"
"SKPP","RGPD2",35.15967,2.5421994,8.27167006534209e-271,2.75741124086225e-269,"SKPP_unique_upregulated"
"SKPP","ABCA6",35.04045,4.5058,5.45033330755505e-269,1.79549027209154e-267,"SKPP_unique_upregulated"
"SKPP","ADTRP",34.646652,4.734111,5.01709713418365e-263,1.56578240385496e-261,"SKPP_unique_upregulated"
"SKPP","PYHIN1",34.104504,1.5345657,6.3251085759571e-255,1.8336255498419e-253,"SKPP_unique_upregulated"
"SKPP","CYSTM1",33.50153,1.5979404,4.57862548928563e-246,1.23578680792195e-244,"SKPP_unique_upregulated"
"SKPP","RABL3",33.282444,1.542983,6.93053528554863e-243,1.82771852382231e-241,"SKPP_unique_upregulated"
"SKPP","WEE1",33.13947,1.881864,8.03136891111815e-241,2.0624386726084e-239,"SKPP_unique_upregulated"
"SKPP","DNMBP",33.13755,1.6480021,8.55913260940813e-241,2.19221344111123e-239,"SKPP_unique_upregulated"
"SKPP","C1orf122",32.51327,1.6862911,6.92395189616736e-232,1.66857008256408e-230,"SKPP_unique_upregulated"
"SKPP","ETFDH",32.150066,1.6032411,8.81308214614367e-227,2.05547546407317e-225,"SKPP_unique_upregulated"
"SKPP","CPT1A",31.62567,1.6207533,1.6386365534279e-219,3.66036987185813e-218,"SKPP_unique_upregulated"
"SKPP","AFDN",31.262959,1.7507256,1.4883361203576e-214,3.16907085997361e-213,"SKPP_unique_upregulated"
"SKPP","MCOLN2",31.152454,1.5367179,4.6982244339049e-213,9.90677324597533e-212,"SKPP_unique_upregulated"
"SKPP","FCER1G",30.66634,2.2162828,1.60045623765827e-206,3.2622632977601e-205,"SKPP_unique_upregulated"
"SKPP","TOX",30.379585,1.7406616,1.02220334134713e-202,2.00626629723978e-201,"SKPP_unique_upregulated"
"SKPP","CRYM",30.093002,4.3948584,5.98255611825095e-199,1.14771233452877e-197,"SKPP_unique_upregulated"
