names,scores,logfoldchanges,pvals,pvals_adj
CDH9,4.5664372,3.0048583,4.9608310343707266e-06,1.69649670885296e-05
DLK1,4.546894,22.946901,5.444339069082055e-06,1.851813434795718e-05
KLF1,4.5263195,1.9361063,6.001984835169214e-06,2.0319522362386015e-05
LINC01284,4.4989114,23.41464,6.830236873457593e-06,2.2988317017512587e-05
TMEM121,4.4788914,2.3595972,7.5031665542960406e-06,2.5170917732635852e-05
SH3BP4,4.470357,2.746676,7.808914010442197e-06,2.614730139567641e-05
BAHCC1,4.452435,2.6205294,8.49019357915455e-06,2.832187316005732e-05
NBAT1,4.450427,22.710373,8.56996747576374e-06,2.857824191645277e-05
HOXA10-AS,4.448215,2.6487093,8.65867594524713e-06,2.88642199142412e-05
SETD9,4.4403176,2.1129034,8.98262434933993e-06,2.9877952280789348e-05
SMIM1,4.4315677,1.8500135,9.355053271634412e-06,3.104284931649011e-05
DHRS11,4.3978705,2.44743,1.0931821153119516e-05,3.6024566575318745e-05
SPRY1,4.3851924,1.602126,1.1588333623254302e-05,3.8034302640026865e-05
PPP1R9A,4.3822255,1.623358,1.1747317124137496e-05,3.8508657932034e-05
IL1RL1,4.3414097,3.3688707,1.4157160231106549e-05,4.5972006538714394e-05
TMPRSS9,4.3312473,4.529186,1.4826714312652388e-05,4.8050537540573355e-05
NEURL1B,4.33043,4.09368,1.4881839734063045e-05,4.82052375295722e-05
ADGRB3,4.3291078,3.0654907,1.4971478227578632e-05,4.844641832267665e-05
FAM66D,4.3017964,22.615278,1.694188610212931e-05,5.447236727677725e-05
ASAP2,4.290573,2.6643739,1.7821241749950578e-05,5.716820632180867e-05
MYLK4,4.2787824,2.9201345,1.879186871843181e-05,6.013397989898179e-05
DSG2,4.2777586,2.0085807,1.887845405209977e-05,6.0391301110264555e-05
FGD5,4.2763977,3.3672554,1.8994195045719598e-05,6.0741691232985964e-05
CDH4,4.2594523,2.9847622,2.049285978592e-05,6.53527184307175e-05
SPRED1,4.2538676,1.5266318,2.101095483313604e-05,6.69285958285538e-05
EPB41L3,4.2529044,1.8607477,2.1101560036248984e-05,6.720627063628257e-05
PIEZO2,4.228092,2.317707,2.3568100385454834e-05,7.456436351537271e-05
DNAJC12,4.2272787,3.3641396,2.3653474527656656e-05,7.481027793069103e-05
TMSB4Y,4.204505,1.7007706,2.6165416532071775e-05,8.244844938801617e-05
HOXB5,4.199873,22.409264,2.6706486792497755e-05,8.401809221151062e-05
TNFSF11,4.178215,3.527754,2.938058141907658e-05,9.203124975324003e-05
CACHD1,4.1771297,2.9247847,2.952108563125789e-05,9.24565626812507e-05
HOXB-AS3,4.173471,2.8808436,2.999938007261982e-05,9.384937957810146e-05
ZNF768,4.159211,1.8404135,3.193483760177024e-05,9.966521566051676e-05
ZC3HAV1L,4.147998,22.917917,3.3539575748730225e-05,0.00010430744091722076
MS4A2,4.143424,1.6921643,3.4215817194765555e-05,0.00010629228621482337
APOM,4.133376,1.649564,3.574727116410437e-05,0.0001109265147699325
PALD1,4.12721,3.8180192,3.671906386305571e-05,0.00011379769427815555
ATXN2-AS,4.127049,4.5177293,3.6744835798371904e-05,0.00011385953236778169
HSDL1,4.1246753,1.5416254,3.71258462985941e-05,0.00011494913929919134
UCHL1,4.095483,22.357538,4.212894187680182e-05,0.00012949719362947816
HOXA5,4.0852137,2.1429772,4.4036294458982584e-05,0.0001351265814604628
GSTM5,4.0834193,2.2513814,4.437785487531962e-05,0.00013615331831299065
LINC01556,4.073268,3.559293,4.635808090650031e-05,0.00014185065319443285
ZNF418,4.072946,3.0186574,4.64221565634221e-05,0.0001420245090107948
PMEPA1,4.054177,1.5919156,5.031113687113381e-05,0.00015315624242289146
TLN2,4.0508847,1.5220475,5.10243196496364e-05,0.0001552307038097147
SYT1,4.0377274,3.4788578,5.397157367910539e-05,0.00016328320249733058
PHKA1,4.0194535,2.6125214,5.833331877937604e-05,0.00017596213686986748
ZNF185,4.010171,1.731672,6.0674746695370996e-05,0.00018263089422166121
SLC5A10,3.9884326,23.648613,6.651126734239964e-05,0.00019894412707980376
STAC,3.9799926,1.5736628,6.891740908701664e-05,0.000205763787155133
KIF7,3.9790325,1.584981,6.91962558349926e-05,0.0002064703162822713
EHD2,3.973008,2.059712,7.097066117650732e-05,0.0002114102447711821
GBGT1,3.9721966,1.8056169,7.121290993395052e-05,0.00021209957710617103
PREX2,3.9634812,1.9359311,7.386465869409869e-05,0.00021962978898740665
RHOXF1,3.9338424,22.680754,8.359860587550773e-05,0.0002469218897768959
MFSD2B,3.9309676,3.24315,8.460467343389786e-05,0.0002495544542891941
MDGA2,3.8711903,1.524831,0.00010830520723638594,0.0003147187845562222
KCNK17,3.8701832,1.6373497,0.00010875359255503857,0.00031588100031423405
HOXA6,3.8570914,3.9844937,0.00011474425815853251,0.00033244235173914184
FANK1,3.855138,1.8429761,0.00011566429699974917,0.0003349591480969501
LINC01829,3.8548234,1.6444849,0.00011581317811464381,0.00033534067317954276
LINC01088,3.8260558,1.6111486,0.00013021281487457121,0.0003752031161044926
RBM15-AS1,3.8246133,1.9877776,0.0001309775321176551,0.00037712895062952834
NUDT4B,3.8223794,23.000788,0.00013217020246508154,0.0003802273628104551
TMEM98,3.8031404,2.9301488,0.00014287329511782434,0.0004090335974931363
LINC00877,3.8014133,1.6607714,0.00014387308377509817,0.0004117754136772153
ASB9,3.7904117,2.129873,0.0001503977464850595,0.00042938183589431633
TNFRSF21,3.7740772,1.845139,0.0001606010863967673,0.000457311126107675
CCDC51,3.7668295,1.6248131,0.00016533390356056286,0.0004703087403507914
CACNG6,3.7654388,24.243153,0.00016625683852225287,0.0004727753131223176
ZNF334,3.7466109,3.1731458,0.0001792397275600314,0.0005059669631988884
GNA14,3.7438495,3.671407,0.00018122214566972623,0.0005111943125940901
LINC01798,3.742699,2.3385782,0.00018205440706824637,0.0005134679500593031
BEND4,3.7372828,1.5177436,0.0001860197268997426,0.0005242739472813141
IGF2BP3,3.725294,1.8575022,0.00019508770424335524,0.0005487244784582399
FAM124B,3.7156436,2.0663455,0.0002026871662143428,0.0005683838447237403
ARHGAP42,3.7087598,2.0388017,0.0002082768473186845,0.000583306332951484
MMP2,3.707643,22.181135,0.00020919719628671496,0.000585381208008847
EFCC1,3.707643,22.22597,0.00020919719887601526,0.000585381208008847
BMP6,3.707643,23.459686,0.00020919719887601526,0.000585381208008847
NUTM2E,3.707643,22.782413,0.00020919719887601526,0.000585381208008847
PRSS3,3.6902068,2.7355425,0.00022407182158722667,0.0006252156573248041
DNAJC9-AS1,3.687019,1.6419597,0.00022689639467637535,0.0006323755378190162
UNC13B,3.6854615,2.9457648,0.00022828855697268308,0.0006358933071660446
PRDM16,3.6848786,1.9823875,0.00022881162612643573,0.0006372595929464979
RHOBTB1,3.6614494,1.6024444,0.00025079245898440046,0.000695804173742627
SPON1,3.6519823,2.3136795,0.000260223804345903,0.000720948520945863
SMARCA1,3.6489515,21.844704,0.00026331279257288116,0.0007287842609711653
VPS33B-DT,3.6489515,22.817493,0.00026331279257288116,0.0007287842609711653
LINC02042,3.6300793,4.4556575,0.0002833342921422759,0.0007817661348900248
NUDT11,3.6284254,4.0737147,0.00028515519837364313,0.000786236004195498
ST18,3.6284254,4.083934,0.00028515519837364313,0.000786236004195498
PDZK1IP1,3.5931883,1.5822581,0.0003266564709772331,0.000893862931629492
ST7-AS1,3.58932,22.170523,0.00033154158532244224,0.0009059636561359516
ADRA2A,3.58932,21.96137,0.00033154158532244224,0.0009059636561359516
